#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Apr 10, 2022 - Apr 16, 2022"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/foundations.html,54
https://www.scotiawealthmanagement.com/ca/en/services/private-banking/borrowing-to-invest.html,40
https://www.scotiawealthmanagement.com/ca/en/services/total-wealth-planning.html,39
https://www.scotiawealthmanagement.com/ca/en/connect-with-us/thank-you.html,38
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions.html,32
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,31
https://www.scotiawealthmanagement.com/ca/en/services/private-banking/concierge.html,29
https://www.scotiawealthmanagement.com/ca/en/enriched-thinking.html,25
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,24
https://www.scotiawealthmanagement.com/ca/en/services/the-scotiabank-women-initiative/knowledge-cent,22
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,21
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiamcleod-complaint-handling-procedu,20
https://www.scotiawealthmanagement.com/ca/en/services/investment-management/scotiamcleod.html?gclsrc,18
https://www.scotiawealthmanagement.com/ca/fr/services/gestion-de-placements/scotiamcleod.html,17
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiawealth-account-documentation.html,17
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,17
https://www.scotiawealthmanagement.com/ca/en/home.html,16
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust.html?gclid=CjwKCAjw6dmSBhBkEiwA_W-,15
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/philanthropic.html,14
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions/business-owners.html,14
https://www.scotiawealthmanagement.com/ca/en/services/total-wealth-planning/insurance.html,14
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,12
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiatrust-complaint-handling-procedur,12
https://www.scotiawealthmanagement.com/ca/en/services/the-scotiabank-women-initiative/health-and-wel,12
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,11


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Apr 10, 2022 - Apr 16, 2022"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),65,
ombudsman,3,2
ombudsman de scotiabank,3,1
aaron kerhr,2,0
john schwinghamer,2,0
andy nasr,2,0
ombud,2,0
dorothy chan,2,0
angus,2,0
contact number,1,1
mercado de dinero,1,1
t1135,1,1
notas estructuradas,1,1
2022-financial-planning-facts-and-figures,1,1
equity income,1,1
rates,1,0
jeff christinson,1,0
malcolm burrows,1,0
jocelyn boisvert,1,0
fund info,1,0
scotia wealth magnament,1,0
cadotte,1,0
giin,1,0
resp fees tax deductible,1,0
minimum balance,1,0
account log in,1,0
mark green,1,0
andy masr,1,0
compliant,1,0
goldberg,1,0
young family foundation,1,0
vancouver,1,0
nelson cheung,1,0
complian,1,0
mexico,1,0
fondo de ahorro,1,0
tfsa,1,0
buy stocks,1,0
scotia-wealth-2022-financial-planning-facts-and-figures,1,0
realitionship manager,1,0
nelson cheung private banking,1,0
isabelle cadotte,1,0
trust fund child,1,0
cece angus,1,0
fees,1,0
aaron kehr,1,0
manaagement \ team,1,0
the young family foundation,1,0
estate division,1,0
jeff christian,1,0
currency conversion,1,0


