#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Nov 7, 2021 - Nov 13, 2021"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/fr/services/gestion-de-placements/scotiamcleod.html,17
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiawealth-tax-slips-checklist.html,17
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiawealth-annual-tax-reporting.html,16
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions/business-owners.html,15
https://www.scotiawealthmanagement.com/ca/fr/communiquez-avec-nous.html,15
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,14
https://www.scotiawealthmanagement.com/intl/en/home/about-us.html,14
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,13
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/nuestra-identidad.html,13
https://www.scotiawealthmanagement.com/intl/en/home/wealth-structuring-and-trust.html,13
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions/professionals-and-executives.html,12
https://www.scotiawealthmanagement.com/ca/en/services/the-scotiabank-women-initiative/knowledge-cent,12
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust.html#estate-trust,11
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/banca-privada.html,11
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions/women.html,11
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiatrust-complaint-handling-procedur,11


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Nov 7, 2021 - Nov 13, 2021"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),72,
insurance,4,1.75
pdf,3,2
buying precious metals,3,0
careers,2,2
me@scotiabank,2,0
décès,1,12
contact,1,4
investment line of credit,1,3
scotia wealth insurance services,1,2
transfer form,1,2
fees,1,1
md financial,1,1
sign in,1,1
philp,1,0
frc555,1,0
leon kwan,1,0
kingston,1,0
dawn,1,0
segregated fund,1,0
sharon bentham,1,0
scotia integral,1,0
torornto,1,0
amanda anderson,1,0
andrew kruczkowski,1,0
gic rates,1,0
lauri,1,0
career,1,0
richard fraser,1,0
credit card,1,0
online registration,1,0
beta,1,0
tejal,1,0
wire transfer,1,0
safety box,1,0
sua install,1,0
erin devereaux,1,0
navigation team,1,0
kelly carvalho,1,0
customer service,1,0
twila turenne,1,0
will,1,0
tetiana,1,0
cuentas bancarias,1,0
décédé,1,0
tetiana dmytriieva,1,0
luke beaulieu,1,0
corner brook,1,0
move to another company,1,0
greenard,1,0
emily markov,1,0


